dataset,priority_group,policy,period_sec,records,spectrum_unstable_records,spectrum_unstable_pct,median_psa_retention,p05_psa_retention,p01_psa_retention,median_window_duration_sec
K-NET,ALL,feature_onset_fixed,3.0,22119,1015,4.5888150458881505,0.9999633875687488,0.9548170793333716,0.560568995990445,42.0
K-NET,ALL,shortest_stable_no_catalog,0.2,22119,0,0.0,1.0,0.9999999724659626,0.9999988767800153,24.66
K-NET,ALL,shortest_stable_no_catalog,1.0,22119,196,0.88611600886116,1.0,0.9986600540563187,0.9674761624226379,24.66
K-NET,ALL,shortest_stable_no_catalog,3.0,22119,960,4.3401600434016006,0.9999650810717319,0.9573366638466383,0.5855801269074505,24.66
ALL,ALL,adaptive_energy_end,0.2,53463,9,0.016834072162056003,1.0,0.9999999983170871,0.9999996916171344,43.83
ALL,ALL,adaptive_energy_end,1.0,53463,483,0.903428539363672,1.0,0.9993426625331104,0.9622165663482699,43.83
ALL,ALL,adaptive_energy_end,3.0,53463,3078,5.757252679423153,0.9999998515667458,0.9336049013218146,0.6544968065978473,43.83
ALL,ALL,catalog_p_fixed,0.2,52485,3346,6.375154806135086,1.0,0.8531871200167492,0.4113941890103351,42.0
ALL,ALL,catalog_p_fixed,1.0,52485,6988,13.31428027055349,0.999999352213283,0.5790908667112104,0.2541445532269028,42.0
ALL,ALL,catalog_p_fixed,3.0,52485,13617,25.94455558731066,0.9988365229479325,0.4458091264333002,0.15458897330060115,42.0
ALL,ALL,energy_onset_fixed,0.2,53463,3647,6.821540130557582,1.0,0.8334556436178312,0.4298358431890329,42.0
ALL,ALL,energy_onset_fixed,1.0,53463,7543,14.108822924265379,0.999997628923291,0.5787042008911336,0.28621684438055417,42.0
ALL,ALL,energy_onset_fixed,3.0,53463,13254,24.790976937321137,0.9985821847877807,0.5030334820999969,0.20770409452298957,42.0
ALL,ALL,feature_onset_fixed,0.2,53463,6939,12.979069636945177,1.0,0.5294875223016605,0.24379788563963278,42.0
ALL,ALL,feature_onset_fixed,1.0,53463,11902,22.262125208087834,0.9999993893439668,0.31954465229097784,0.14368963457132317,42.0
ALL,ALL,feature_onset_fixed,3.0,53463,17260,32.28400950189851,0.9984763995125631,0.26008805980206795,0.1060923551117456,42.0
ALL,ALL,shortest_stable_no_catalog,0.2,53463,9,0.016834072162056003,1.0,0.9999999948541487,0.9999990091944728,42.0
ALL,ALL,shortest_stable_no_catalog,1.0,53463,465,0.86976039503956,1.0,0.9992492968088823,0.9659721127765688,42.0
ALL,ALL,shortest_stable_no_catalog,3.0,53463,2972,5.558984718403382,0.999999909237459,0.939459582812484,0.6631800795070002,42.0
